"","virus","antigen","affinity","dcy","covi","n","cv","cv_se","cv_t","I","I_se","I_t","Pr_t_I","Pr_t_cv"
"3817","WT","S2","C1q","Out","Headache",71,-0.00375698259557785,0.0278839894197718,-0.134736193556073,0.212040671346635,0.0286905766497385,7.39060333067817,2.79493007916602e-10,0.893218474201091
"3818","WT","S2","C1q","Out","Myalgia",71,-0.000890451387980807,0.0209576774380651,-0.0424880758191026,0.209358283838262,0.0207370542816568,10.095854550733,3.69379529672348e-15,0.966234130331779
"3819","WT","S2","C1q","Out","Severe.fatigue",71,-1.35176234747451e-05,0.000123331673990554,-0.109603827122142,0.208755367090974,0.0150117968790631,13.9060879102437,1.0771341337291e-21,0.913041721101531
"3820","WT","S2","C1q","Out","Altered.mental.status",71,-1.35176234747451e-05,0.000123331673990554,-0.109603827122142,0.208755367090974,0.0150117968790631,13.9060879102437,1.0771341337291e-21,0.913041721101531
"3821","WT","S2","C1q","Out","Immunosupressive.drugs",71,-1.35176234747451e-05,0.000123331673990554,-0.109603827122142,0.208755367090974,0.0150117968790631,13.9060879102437,1.0771341337291e-21,0.913041721101531
"3822","WT","S2","C1q","Out","Obesity",71,0.0371516152069538,0.0336472478835774,1.10415019188201,0.203789338096503,0.0156482908378452,13.0231052201331,3.81320498184194e-20,0.273419863704762
"3823","WT","S2","C1q","Out","Hypertension",71,0.0240495774006551,0.0395559545058494,0.607988802219364,0.207946878664918,0.0151393543694023,13.7355182784541,2.72637550759128e-21,0.545220239145841
"3824","WT","S2","C1q","Out","Cardiovascular",71,-1.35176234747451e-05,0.000123331673990554,-0.109603827122142,0.208755367090974,0.0150117968790631,13.9060879102437,1.0771341337291e-21,0.913041721101531
"3825","WT","S2","C1q","Out","Chronic.pulmonary.disease",71,-0.0102747873169072,0.0318264490040453,-0.322838005446388,0.210046827826022,0.0156307653000021,13.4380386241225,8.13918140653568e-21,0.747808534075599
"3826","WT","S2","C1q","Out","Asthma",71,-0.010965062573741,0.0278011382217757,-0.394410562843516,0.210292336594814,0.0155990964534139,13.4810588050945,6.94361573778172e-21,0.694512223085328
"3827","WT","S2","C1q","Out","Rheumatologic.disease",71,-1.35176234747451e-05,0.000123331673990554,-0.109603827122142,0.208755367090974,0.0150117968790631,13.9060879102437,1.0771341337291e-21,0.913041721101531
"3828","WT","S2","C1q","Out","Immunocompromise",71,-1.35176234747451e-05,0.000123331673990554,-0.109603827122142,0.208755367090974,0.0150117968790631,13.9060879102437,1.0771341337291e-21,0.913041721101531
"3829","WT","S2","C1q","Out","Smoker",71,-0.0568627322649665,0.0253233681076445,-2.24546482218536,0.222370665893071,0.0158002748772911,14.0738479311313,7.96775918531785e-22,0.0279927161539034
"3830","WT","S2","C1q","Out","Allergic.disease",71,0.0100728267083454,0.0203427852872534,0.495154747302818,0.204378755186424,0.0174920641209903,11.6840844952753,6.44561008708676e-18,0.622087164123476
"3831","WT","S2","C1q","Out","Neurological.disease",71,-1.35176234747451e-05,0.000123331673990554,-0.109603827122142,0.208755367090974,0.0150117968790631,13.9060879102437,1.0771341337291e-21,0.913041721101531
"3832","WT","S2","R2b","Out","Age",54,0.0192996773631388,0.0207898901834935,0.928320313036675,2.02686945630381,0.827697898384622,2.44880343451343,0.0178103696671162,0.357614358750675
"3833","WT","S2","R2b","Out","Sex",54,-0.435943481968916,0.566018750838818,-0.77019265054888,2.89348116258853,0.525373530406688,5.5074741971654,1.1986205294959e-06,0.44473876190056
"3834","WT","S2","R2b","Out","Cough",54,1.48125788109645,0.609235622259588,2.43133826548524,1.738167803057,0.571930875048276,3.03912217173147,0.00373730389125111,0.0185959902180067
"3835","WT","S2","R2b","Out","Dyspnea",54,0.456650899979003,0.798078336442558,0.572188066167199,2.61321988202949,0.458007157654142,5.70563109846162,5.90905709965393e-07,0.569708324832088
"3836","WT","S2","R2b","Out","Odynophagia",54,0.11057117904732,0.577669960029137,0.191408912870842,2.60637602009861,0.576619747931708,4.52009496630576,3.69977405680501e-05,0.848965255711893
"3837","WT","S2","R2b","Out","Fever",54,1.27459834403268,0.571936978247558,2.22856432178614,2.30328847877233,0.457421088136106,5.03537886317777,6.3225802797363e-06,0.0302780471868841
"3838","WT","S2","R2b","Out","Headache",54,-0.512212608008539,0.843946002991259,-0.606925805908276,3.12896614911327,0.868034637340205,3.60465586799729,0.000709569154344155,0.546592760580202
"3839","WT","S2","R2b","Out","Myalgia",54,0.0998334010919798,0.604915248221854,0.165037005407683,2.60534983805626,0.619686749753978,4.20430134917458,0.00010570206712248,0.869567287893068
"3840","WT","S2","R2b","Out","Severe.fatigue",54,0.000479025248126932,0.00362904407870778,0.131997638424249,2.67638588185317,0.441619856919251,6.06038392504289,1.54565440190759e-07,0.895495582712106
"3841","WT","S2","R2b","Out","Altered.mental.status",54,0.000479025248126932,0.00362904407870778,0.131997638424249,2.67638588185317,0.441619856919251,6.06038392504289,1.54565440190759e-07,0.895495582712106
"3842","WT","S2","R2b","Out","Immunosupressive.drugs",54,0.000479025248126932,0.00362904407870778,0.131997638424249,2.67638588185317,0.441619856919251,6.06038392504289,1.54565440190759e-07,0.895495582712106
"3843","WT","S2","R2b","Out","Obesity",54,1.59701059839115,0.83221734145305,1.91898260087055,2.34818940476595,0.463368998052852,5.06764460858064,5.64995177370064e-06,0.0605909903975068
"3844","WT","S2","R2b","Out","Hypertension",54,1.8464311312041,1.05613798627609,1.74828588233491,2.57104051025458,0.437309226557174,5.87922768173847,3.16904606077546e-07,0.0864322044809521
"3845","WT","S2","R2b","Out","Cardiovascular",54,0.000479025248126932,0.00362904407870778,0.131997638424249,2.67638588185317,0.441619856919251,6.06038392504289,1.54565440190759e-07,0.895495582712106
"3846","WT","S2","R2b","Out","Chronic.pulmonary.disease",54,0.194803094623176,0.850898204938478,0.22893818965955,2.64275503728187,0.469283936027244,5.63146281897969,7.70403467391391e-07,0.819832546453616
"3847","WT","S2","R2b","Out","Asthma",54,0.928195903526695,0.720415180622004,1.28841802406953,2.5003747007821,0.459615126622562,5.44014884617892,1.52252484888634e-06,0.203415096268847
"3848","WT","S2","R2b","Out","Rheumatologic.disease",54,0.000479025248126932,0.00362904407870778,0.131997638424249,2.67638588185317,0.441619856919251,6.06038392504289,1.54565440190759e-07,0.895495582712106
"3849","WT","S2","R2b","Out","Immunocompromise",54,0.000479025248126932,0.00362904407870778,0.131997638424249,2.67638588185317,0.441619856919251,6.06038392504289,1.54565440190759e-07,0.895495582712106
"3850","WT","S2","R2b","Out","Smoker",54,-0.847842665700564,0.807372156406594,-1.0501262137576,2.8728604661759,0.479216451692064,5.99491201946872,2.08909854418042e-07,0.29861087641067
"3851","WT","S2","R2b","Out","Allergic.disease",54,0.107852752986927,0.579917502969977,0.185979475416024,2.61182443356236,0.565000511209614,4.62269392990581,2.6152991270998e-05,0.853198614999422
"3852","WT","S2","R2b","Out","Neurological.disease",54,0.000479025248126932,0.00362904407870778,0.131997638424249,2.67638588185317,0.441619856919251,6.06038392504289,1.54565440190759e-07,0.895495582712106
"3853","WT","S2","IgM","Out","Age",76,0.00477517973673351,0.00658392178078895,0.725278928839477,0.908526967151866,0.274646777826552,3.30798334625148,0.00146070538342277,0.470599562511672
"3854","WT","S2","IgM","Out","Sex",76,0.0443312887897003,0.19243090003057,0.230375104947582,1.05531977045673,0.175469707921227,6.0142561525804,6.57635844257379e-08,0.818444681964438
"3855","WT","S2","IgM","Out","Cough",76,0.190245402889956,0.219008132147553,0.868668213478855,0.953300332911862,0.202939024477388,4.69747174239562,1.20732521388358e-05,0.387875610646992
"3856","WT","S2","IgM","Out","Dyspnea",76,0.633173188665214,0.253121880609716,2.50145576960805,1.00407115240701,0.140885942981538,7.12683700842028,6.05764355046458e-10,0.0146107202125131
"3857","WT","S2","IgM","Out","Odynophagia",76,0.233792945184924,0.190911952673163,1.22461135571313,0.941104648166726,0.181050446776517,5.19802444524425,1.76493627603386e-06,0.224658862044744
"3858","WT","S2","IgM","Out","Fever",76,0.25191200191439,0.192689840456972,1.30734449370537,0.966910176037885,0.165574690814459,5.83972206912585,1.34674078924225e-07,0.195198533030513
"3859","WT","S2","IgM","Out","Headache",76,-0.138343444811149,0.263081157576365,-0.525858431237105,1.2002915761356,0.272130430479163,4.41072163088173,3.48817550451124e-05,0.600580451438187
"3860","WT","S2","IgM","Out","Myalgia",76,0.244855095690891,0.200071586354654,1.2238374281536,0.909542385050235,0.198131133935492,4.59060808356534,1.79954381870075e-05,0.224948991469974
"3861","WT","S2","IgM","Out","Severe.fatigue",76,-0.00305503898106943,0.00116470501434106,-2.62301522141025,1.07860741551354,0.14250631106109,7.56883963581902,8.43662914642605e-11,0.0105776438843193
"3862","WT","S2","IgM","Out","Altered.mental.status",76,-0.00305503898106943,0.00116470501434106,-2.62301522141025,1.07860741551354,0.14250631106109,7.56883963581902,8.43662914642605e-11,0.0105776438843193
"3863","WT","S2","IgM","Out","Immunosupressive.drugs",76,-0.00305503898106943,0.00116470501434106,-2.62301522141025,1.07860741551354,0.14250631106109,7.56883963581902,8.43662914642605e-11,0.0105776438843193
"3864","WT","S2","IgM","Out","Obesity",76,0.332324462313394,0.296190885451607,1.12199422276851,1.02366856449685,0.150448861915361,6.80409643160174,2.39940338490157e-09,0.265541893552908
"3865","WT","S2","IgM","Out","Hypertension",76,1.01180486590885,0.335220609793229,3.01832535455667,1.01659354988982,0.136836723904499,7.42924502196735,1.65415810317499e-10,0.00349904479407164
"3866","WT","S2","IgM","Out","Cardiovascular",76,-0.00305503898106943,0.00116470501434106,-2.62301522141025,1.07860741551354,0.14250631106109,7.56883963581902,8.43662914642605e-11,0.0105776438843193
"3867","WT","S2","IgM","Out","Chronic.pulmonary.disease",76,0.0223796889389402,0.283416723573171,0.0789638968963747,1.07526946980694,0.149570677661659,7.18903923293898,4.64086150363457e-10,0.937277397923413
"3868","WT","S2","IgM","Out","Asthma",76,0.484442701190843,0.24779857487134,1.95498582444379,0.999576053411747,0.145589421279652,6.86571898305535,1.84639923852204e-09,0.054413774539831
"3869","WT","S2","IgM","Out","Rheumatologic.disease",76,-0.00305503898106943,0.00116470501434106,-2.62301522141025,1.07860741551354,0.14250631106109,7.56883963581902,8.43662914642605e-11,0.0105776438843193
"3870","WT","S2","IgM","Out","Immunocompromise",76,-0.00305503898106943,0.00116470501434106,-2.62301522141025,1.07860741551354,0.14250631106109,7.56883963581902,8.43662914642605e-11,0.0105776438843193
"3871","WT","S2","IgM","Out","Smoker",76,-0.404713379829667,0.25176491533164,-1.60750507788805,1.16919225834426,0.151848264678753,7.69974066425964,5.15505043069522e-11,0.112260603749787
"3872","WT","S2","IgM","Out","Allergic.disease",76,0.225957724655584,0.191351681984386,1.18085047548222,0.976823544977305,0.166222831459245,5.87659069696935,1.15813013649581e-07,0.241495262386709
"3873","WT","S2","IgM","Out","Neurological.disease",76,-0.00305503898106943,0.00116470501434106,-2.62301522141025,1.07860741551354,0.14250631106109,7.56883963581902,8.43662914642605e-11,0.0105776438843193
"3874","WT","S2","IgG3","Out","Age",75,0.00716430781512272,0.0109852474782765,0.652175367854958,2.77635879660682,0.452450842447776,6.13626616669917,4.13431287859783e-08,0.516364738110455
"3875","WT","S2","IgG3","Out","Sex",75,-0.637991112148399,0.30163870366742,-2.11508372231912,3.35552648890788,0.268391681007395,12.5023490903782,1.01983712898274e-19,0.0378840855201562
"3876","WT","S2","IgG3","Out","Cough",75,0.619663179580769,0.345308768324058,1.79451909833706,2.61731479411331,0.320561089643764,8.16479254241963,7.55036515366628e-12,0.076927928953423
"3877","WT","S2","IgG3","Out","Dyspnea",75,0.170639446915135,0.409259173675274,0.416947152052182,3.00758679245081,0.234240985583161,12.8397119955895,2.69347932656734e-20,0.677957592108739
"3878","WT","S2","IgG3","Out","Odynophagia",75,0.163130417783588,0.312057486951797,0.522757583473028,2.93333791043046,0.294778390808962,9.95099370201623,3.63353209182254e-15,0.602747923065636
"3879","WT","S2","IgG3","Out","Fever",75,0.171727179368938,0.315618399280006,0.544097491656648,2.95850500473234,0.263727684972779,11.2180297075664,1.83250375849605e-17,0.588055413849059
"3880","WT","S2","IgG3","Out","Headache",75,-0.0187645010180296,0.424435703905911,-0.0442104677937022,3.0483674636012,0.438567983662048,6.95072959532362,1.36238627747724e-09,0.964859022957687
"3881","WT","S2","IgG3","Out","Myalgia",75,-0.560993901293103,0.319570605944172,-1.75546151885792,3.42489136510711,0.31567894951455,10.8492864993814,8.41111040629849e-17,0.0834336966718946
"3882","WT","S2","IgG3","Out","Severe.fatigue",75,-0.00495852008451372,0.00188382241775145,-2.63215897517148,3.03178306871087,0.22565078853715,13.4357299983985,2.01898938107023e-21,0.010347461688749
"3883","WT","S2","IgG3","Out","Altered.mental.status",75,-0.00495852008451372,0.00188382241775145,-2.63215897517148,3.03178306871087,0.22565078853715,13.4357299983985,2.01898938107023e-21,0.010347461688749
"3884","WT","S2","IgG3","Out","Immunosupressive.drugs",75,-0.00495852008451372,0.00188382241775145,-2.63215897517148,3.03178306871087,0.22565078853715,13.4357299983985,2.01898938107023e-21,0.010347461688749
"3885","WT","S2","IgG3","Out","Obesity",75,0.591336864072128,0.473994355305816,1.24756098348598,2.93689398196248,0.237314533764541,12.3755335814216,1.68825248810654e-19,0.216234365251058
"3886","WT","S2","IgG3","Out","Hypertension",75,0.461990586488684,0.56887234427609,0.812116446048337,3.00445743915841,0.228667924783946,13.138954411718,8.36625488293682e-21,0.419401784712648
"3887","WT","S2","IgG3","Out","Cardiovascular",75,-0.00495852008451372,0.00188382241775145,-2.63215897517148,3.03178306871087,0.22565078853715,13.4357299983985,2.01898938107023e-21,0.010347461688749
"3888","WT","S2","IgG3","Out","Chronic.pulmonary.disease",75,-0.536567535433562,0.450711909856069,-1.19048892141526,3.1093335375249,0.234248430574158,13.2736579276272,4.96062651718778e-21,0.237764618997669
"3889","WT","S2","IgG3","Out","Asthma",75,-0.0600743780395627,0.408759152941712,-0.146967664472407,3.04126394861437,0.23615996806241,12.8779825538029,2.31794750521298e-20,0.883568296238707
"3890","WT","S2","IgG3","Out","Rheumatologic.disease",75,-0.00495852008451372,0.00188382241775145,-2.63215897517148,3.03178306871087,0.22565078853715,13.4357299983985,2.01898938107023e-21,0.010347461688749
"3891","WT","S2","IgG3","Out","Immunocompromise",75,-0.00495852008451372,0.00188382241775145,-2.63215897517148,3.03178306871087,0.22565078853715,13.4357299983985,2.01898938107023e-21,0.010347461688749
"3892","WT","S2","IgG3","Out","Smoker",75,-0.966296684225603,0.411754821846829,-2.34677685106761,3.24680535860564,0.237386245353073,13.6773103840812,1.05018625873915e-21,0.0216911345317878
"3893","WT","S2","IgG3","Out","Allergic.disease",75,-0.00556564332728585,0.310702941625638,-0.0179130693071835,3.03436773606073,0.269155529274852,11.2736593011327,1.45791635459044e-17,0.985757750117573
"3894","WT","S2","IgG3","Out","Neurological.disease",75,-0.00495852008451372,0.00188382241775145,-2.63215897517148,3.03178306871087,0.22565078853715,13.4357299983985,2.01898938107023e-21,0.010347461688749
"3895","WT","S2","IgA1","Out","Age",70,0.0322797559721589,0.00765948590821825,4.21435020038672,1.368323204006,0.307144014066025,4.45498899975911,3.26490126936375e-05,7.66348994741197e-05
"3896","WT","S2","IgA1","Out","Sex",70,0.0145792027978637,0.241078184806726,0.0604749982233021,2.47806041851875,0.214629819249113,11.5457415339038,1.37875965939294e-17,0.951957357702292
"3897","WT","S2","IgA1","Out","Cough",70,0.330461309221013,0.265081438783579,1.24664069554418,2.26597293856574,0.246535576116778,9.19126145709862,1.74138795048243e-13,0.216870103529523
"3898","WT","S2","IgA1","Out","Dyspnea",70,0.159965416438931,0.320072386879887,0.499778871893003,2.46326792598888,0.179758188292691,13.7032307089014,4.15310932017769e-21,0.61886821515196
"3899","WT","S2","IgA1","Out","Odynophagia",70,-0.21015683258646,0.242526604834497,-0.8665310460676,2.61048262114338,0.22549906657261,11.5764675252117,1.22351062569987e-17,0.38929165643897
"3900","WT","S2","IgA1","Out","Fever",70,0.26123284993292,0.24467553459518,1.06767049825858,2.37091370401482,0.203615792210366,11.6440560836524,9.41137248558422e-18,0.289501104852376
"3901","WT","S2","IgA1","Out","Headache",70,-0.0622723025100321,0.332385272550168,-0.187349764423251,2.54033737646647,0.340140541118043,7.46849337075897,2.18406391981177e-10,0.851952610872617
"3902","WT","S2","IgA1","Out","Myalgia",70,0.125237012065138,0.256020162897769,0.48916855081897,2.40129449197338,0.245023165810718,9.8002753495904,1.4423801647922e-14,0.626319974691508
"3903","WT","S2","IgA1","Out","Severe.fatigue",70,-0.00122157303818958,0.001517519025483,-0.804980377627076,2.48562404033739,0.173140494163499,14.3561103504197,2.88728452009146e-22,0.423636708498405
